course_id,module_id,title,scenario_setting,scenario_problem,practice_steps,checklist,video_script
FTS-801,FTS-801-M3,Formative Feedback and Student Reflection,Real classroom with mixed readiness and one clear curriculum objective.,Learners need different access routes while the teacher maintains one shared goal.,"Start with one observable learner need, not a label. | Write one shared learning objective. | Prepare support, core and extension routes. | Verify understanding within the first 10 minutes of practice. | Act immediately: reteach, regroup, scaffold, extend or pause for wellbeing support. | Record one piece of evidence and one next step. | Review impact within 24–72 hours.","Did I protect dignity and avoid public labelling? | Did every learner work toward the same core purpose? | Did I provide active, concrete or visual access where needed? | Did I use student voice, choice or self-assessment? | Did I verify learning before the end of the lesson? | Did I connect the task to at least one transversal competence? | Did I record evidence for improvement, not bureaucracy?","[AI AVATAR: Elena]
[PROFILE: Female, 38–45, warm classroom pedagogy coach, navy blazer, ivory blouse]
[SETTING: bright Scandinavian classroom with light wood and student work displays]
[STYLE: warm, calm, teacher-friendly. Clean Scandinavian design, short text overlays, classroom cutaway visuals.]

SCENE 1 — OPENING
""Welcome to Formative Feedback and Student Reflection. This is a practical Finnish-inspired training session. We will turn the principle into daily teaching action: what to notice, when to act, what to prepare, what to say, and how to review impact.""

SCENE 2 — SHOW THE PROBLEM
""Here is the setting: Real classroom with mixed readiness and one clear curriculum objective. The problem is: Learners need different access routes while the teacher maintains one shared goal. In a Finnish-inspired classroom, we begin with dignity, observation, support and learner agency.""

SCENE 3 — DEMONSTRATE THE METHOD
Step 1: State the shared objective in learner-friendly language. Step 2: Model one example and check readiness quickly. Step 3: Offer scaffold, core and extension routes. Step 4: Review evidence and record next support step.

SCENE 4 — TRANSFER TO YOUR CLASSROOM
""Tomorrow, apply this in one lesson. Use one objective, one scaffold, one active task, one quick verification point, and one reflection.""

SCENE 5 — CLOSE
""Ask: did my design increase access, agency, wellbeing or evidence of learning? Keep what works, adapt what does not, and continue the improvement cycle.""

FINAL SCREEN
Action step: apply the method once this week.
Reflection question: What did learners do differently because of your design?"
FTS-801,FTS-801-M4,Teacher Autonomy and Classroom Action Research,Real classroom with mixed readiness and one clear curriculum objective.,Learners need different access routes while the teacher maintains one shared goal.,"Start with one observable learner need, not a label. | Write one shared learning objective. | Prepare support, core and extension routes. | Verify understanding within the first 10 minutes of practice. | Act immediately: reteach, regroup, scaffold, extend or pause for wellbeing support. | Record one piece of evidence and one next step. | Review impact within 24–72 hours.","Did I protect dignity and avoid public labelling? | Did every learner work toward the same core purpose? | Did I provide active, concrete or visual access where needed? | Did I use student voice, choice or self-assessment? | Did I verify learning before the end of the lesson? | Did I connect the task to at least one transversal competence? | Did I record evidence for improvement, not bureaucracy?","[AI AVATAR: Elena]
[PROFILE: Female, 38–45, warm classroom pedagogy coach, navy blazer, ivory blouse]
[SETTING: bright Scandinavian classroom with light wood and student work displays]
[STYLE: warm, calm, teacher-friendly. Clean Scandinavian design, short text overlays, classroom cutaway visuals.]

SCENE 1 — OPENING
""Welcome to Teacher Autonomy and Classroom Action Research. This is a practical Finnish-inspired training session. We will turn the principle into daily teaching action: what to notice, when to act, what to prepare, what to say, and how to review impact.""

SCENE 2 — SHOW THE PROBLEM
""Here is the setting: Real classroom with mixed readiness and one clear curriculum objective. The problem is: Learners need different access routes while the teacher maintains one shared goal. In a Finnish-inspired classroom, we begin with dignity, observation, support and learner agency.""

SCENE 3 — DEMONSTRATE THE METHOD
Step 1: State the shared objective in learner-friendly language. Step 2: Model one example and check readiness quickly. Step 3: Offer scaffold, core and extension routes. Step 4: Review evidence and record next support step.

SCENE 4 — TRANSFER TO YOUR CLASSROOM
""Tomorrow, apply this in one lesson. Use one objective, one scaffold, one active task, one quick verification point, and one reflection.""

SCENE 5 — CLOSE
""Ask: did my design increase access, agency, wellbeing or evidence of learning? Keep what works, adapt what does not, and continue the improvement cycle.""

FINAL SCREEN
Action step: apply the method once this week.
Reflection question: What did learners do differently because of your design?"
CMB-901,CMB-901-M1,Behaviour as Communication: Looking Beneath the Surface,Grade 6 mathematics lesson after lunch.,One learner jokes loudly and refuses work; the barrier may be anxiety or conceptual confusion.,"Start with one observable learner need, not a label. | Write one shared learning objective. | Prepare support, core and extension routes. | Verify understanding within the first 10 minutes of practice. | Act immediately: reteach, regroup, scaffold, extend or pause for wellbeing support. | Record one piece of evidence and one next step. | Review impact within 24–72 hours.","Did I protect dignity and avoid public labelling? | Did every learner work toward the same core purpose? | Did I provide active, concrete or visual access where needed? | Did I use student voice, choice or self-assessment? | Did I verify learning before the end of the lesson? | Did I connect the task to at least one transversal competence? | Did I record evidence for improvement, not bureaucracy?","[AI AVATAR: Marcus]
[PROFILE: Male, 45–55, intervention specialist, grey jacket]
[SETTING: intervention planning room with progress charts]
[STYLE: analytical, humane, structured. Clean Scandinavian design, short text overlays, classroom cutaway visuals.]

SCENE 1 — OPENING
""Welcome to Behaviour as Communication: Looking Beneath the Surface. This is a practical Finnish-inspired training session. We will turn the principle into daily teaching action: what to notice, when to act, what to prepare, what to say, and how to review impact.""

SCENE 2 — SHOW THE PROBLEM
""Here is the setting: Grade 6 mathematics lesson after lunch. The problem is: One learner jokes loudly and refuses work; the barrier may be anxiety or conceptual confusion. In a Finnish-inspired classroom, we begin with dignity, observation, support and learner agency.""

SCENE 3 — DEMONSTRATE THE METHOD
Step 1: Lower voice and avoid public confrontation. Step 2: Privately ask: show me the first step you understand. Step 3: Give a visual scaffold and a 3-question success path. Step 4: Record the pattern and check whether it repeats before escalation.

SCENE 4 — TRANSFER TO YOUR CLASSROOM
""Tomorrow, apply this in one lesson. Use one objective, one scaffold, one active task, one quick verification point, and one reflection.""

SCENE 5 — CLOSE
""Ask: did my design increase access, agency, wellbeing or evidence of learning? Keep what works, adapt what does not, and continue the improvement cycle.""

FINAL SCREEN
Action step: apply the method once this week.
Reflection question: What did learners do differently because of your design?"
CMB-901,CMB-901-M2,"Routines, Transitions and Calm Authority",Real classroom with mixed readiness and one clear curriculum objective.,Learners need different access routes while the teacher maintains one shared goal.,"Start with one observable learner need, not a label. | Write one shared learning objective. | Prepare support, core and extension routes. | Verify understanding within the first 10 minutes of practice. | Act immediately: reteach, regroup, scaffold, extend or pause for wellbeing support. | Record one piece of evidence and one next step. | Review impact within 24–72 hours.","Did I protect dignity and avoid public labelling? | Did every learner work toward the same core purpose? | Did I provide active, concrete or visual access where needed? | Did I use student voice, choice or self-assessment? | Did I verify learning before the end of the lesson? | Did I connect the task to at least one transversal competence? | Did I record evidence for improvement, not bureaucracy?","[AI AVATAR: Marcus]
[PROFILE: Male, 45–55, intervention specialist, grey jacket]
[SETTING: intervention planning room with progress charts]
[STYLE: analytical, humane, structured. Clean Scandinavian design, short text overlays, classroom cutaway visuals.]

SCENE 1 — OPENING
""Welcome to Routines, Transitions and Calm Authority. This is a practical Finnish-inspired training session. We will turn the principle into daily teaching action: what to notice, when to act, what to prepare, what to say, and how to review impact.""

SCENE 2 — SHOW THE PROBLEM
""Here is the setting: Real classroom with mixed readiness and one clear curriculum objective. The problem is: Learners need different access routes while the teacher maintains one shared goal. In a Finnish-inspired classroom, we begin with dignity, observation, support and learner agency.""

SCENE 3 — DEMONSTRATE THE METHOD
Step 1: State the shared objective in learner-friendly language. Step 2: Model one example and check readiness quickly. Step 3: Offer scaffold, core and extension routes. Step 4: Review evidence and record next support step.

SCENE 4 — TRANSFER TO YOUR CLASSROOM
""Tomorrow, apply this in one lesson. Use one objective, one scaffold, one active task, one quick verification point, and one reflection.""

SCENE 5 — CLOSE
""Ask: did my design increase access, agency, wellbeing or evidence of learning? Keep what works, adapt what does not, and continue the improvement cycle.""

FINAL SCREEN
Action step: apply the method once this week.
Reflection question: What did learners do differently because of your design?"
CMB-901,CMB-901-M3,"De-escalation, Restorative Conversation and Repair",Secondary department using AI to create differentiated reading tasks.,AI-generated material contains errors and lacks active learning.,"Start with one observable learner need, not a label. | Write one shared learning objective. | Prepare support, core and extension routes. | Verify understanding within the first 10 minutes of practice. | Act immediately: reteach, regroup, scaffold, extend or pause for wellbeing support. | Record one piece of evidence and one next step. | Review impact within 24–72 hours.","Did I protect dignity and avoid public labelling? | Did every learner work toward the same core purpose? | Did I provide active, concrete or visual access where needed? | Did I use student voice, choice or self-assessment? | Did I verify learning before the end of the lesson? | Did I connect the task to at least one transversal competence? | Did I record evidence for improvement, not bureaucracy?","[AI AVATAR: Marcus]
[PROFILE: Male, 45–55, intervention specialist, grey jacket]
[SETTING: intervention planning room with progress charts]
[STYLE: analytical, humane, structured. Clean Scandinavian design, short text overlays, classroom cutaway visuals.]

SCENE 1 — OPENING
""Welcome to De-escalation, Restorative Conversation and Repair. This is a practical Finnish-inspired training session. We will turn the principle into daily teaching action: what to notice, when to act, what to prepare, what to say, and how to review impact.""

SCENE 2 — SHOW THE PROBLEM
""Here is the setting: Secondary department using AI to create differentiated reading tasks. The problem is: AI-generated material contains errors and lacks active learning. In a Finnish-inspired classroom, we begin with dignity, observation, support and learner agency.""

SCENE 3 — DEMONSTRATE THE METHOD
Step 1: Write prompt with objective, learner needs and review criteria. Step 2: Check output for accuracy, bias, privacy and reading level. Step 3: Add discussion, movement, self-assessment and teacher feedback. Step 4: Store reviewed prompt and example in a safe-use folder.

SCENE 4 — TRANSFER TO YOUR CLASSROOM
""Tomorrow, apply this in one lesson. Use one objective, one scaffold, one active task, one quick verification point, and one reflection.""

SCENE 5 — CLOSE
""Ask: did my design increase access, agency, wellbeing or evidence of learning? Keep what works, adapt what does not, and continue the improvement cycle.""

FINAL SCREEN
Action step: apply the method once this week.
Reflection question: What did learners do differently because of your design?"
CMB-901,CMB-901-M4,Behaviour Support Plans for Repeated Concerns,Grade 6 mathematics lesson after lunch.,One learner jokes loudly and refuses work; the barrier may be anxiety or conceptual confusion.,"Start with one observable learner need, not a label. | Write one shared learning objective. | Prepare support, core and extension routes. | Verify understanding within the first 10 minutes of practice. | Act immediately: reteach, regroup, scaffold, extend or pause for wellbeing support. | Record one piece of evidence and one next step. | Review impact within 24–72 hours.","Did I protect dignity and avoid public labelling? | Did every learner work toward the same core purpose? | Did I provide active, concrete or visual access where needed? | Did I use student voice, choice or self-assessment? | Did I verify learning before the end of the lesson? | Did I connect the task to at least one transversal competence? | Did I record evidence for improvement, not bureaucracy?","[AI AVATAR: Marcus]
[PROFILE: Male, 45–55, intervention specialist, grey jacket]
[SETTING: intervention planning room with progress charts]
[STYLE: analytical, humane, structured. Clean Scandinavian design, short text overlays, classroom cutaway visuals.]

SCENE 1 — OPENING
""Welcome to Behaviour Support Plans for Repeated Concerns. This is a practical Finnish-inspired training session. We will turn the principle into daily teaching action: what to notice, when to act, what to prepare, what to say, and how to review impact.""

SCENE 2 — SHOW THE PROBLEM
""Here is the setting: Grade 6 mathematics lesson after lunch. The problem is: One learner jokes loudly and refuses work; the barrier may be anxiety or conceptual confusion. In a Finnish-inspired classroom, we begin with dignity, observation, support and learner agency.""

SCENE 3 — DEMONSTRATE THE METHOD
Step 1: Lower voice and avoid public confrontation. Step 2: Privately ask: show me the first step you understand. Step 3: Give a visual scaffold and a 3-question success path. Step 4: Record the pattern and check whether it repeats before escalation.

SCENE 4 — TRANSFER TO YOUR CLASSROOM
""Tomorrow, apply this in one lesson. Use one objective, one scaffold, one active task, one quick verification point, and one reflection.""

SCENE 5 — CLOSE
""Ask: did my design increase access, agency, wellbeing or evidence of learning? Keep what works, adapt what does not, and continue the improvement cycle.""

FINAL SCREEN
Action step: apply the method once this week.
Reflection question: What did learners do differently because of your design?"
MAD-1001,MAD-1001-M1,Planning for Mixed Ability: What to Prepare and What Not to Prepare,Grade 8 mixed-ability English class with 28 learners.,One task is too easy for advanced learners and too difficult for learners with weak vocabulary.,"Start with one observable learner need, not a label. | Write one shared learning objective. | Prepare support, core and extension routes. | Verify understanding within the first 10 minutes of practice. | Act immediately: reteach, regroup, scaffold, extend or pause for wellbeing support. | Record one piece of evidence and one next step. | Review impact within 24–72 hours.","Did I protect dignity and avoid public labelling? | Did every learner work toward the same core purpose? | Did I provide active, concrete or visual access where needed? | Did I use student voice, choice or self-assessment? | Did I verify learning before the end of the lesson? | Did I connect the task to at least one transversal competence? | Did I record evidence for improvement, not bureaucracy?","[AI AVATAR: Marcus]
[PROFILE: Male, 45–55, intervention specialist, grey jacket]
[SETTING: intervention planning room with progress charts]
[STYLE: analytical, humane, structured. Clean Scandinavian design, short text overlays, classroom cutaway visuals.]

SCENE 1 — OPENING
""Welcome to Planning for Mixed Ability: What to Prepare and What Not to Prepare. This is a practical Finnish-inspired training session. We will turn the principle into daily teaching action: what to notice, when to act, what to prepare, what to say, and how to review impact.""

SCENE 2 — SHOW THE PROBLEM
""Here is the setting: Grade 8 mixed-ability English class with 28 learners. The problem is: One task is too easy for advanced learners and too difficult for learners with weak vocabulary. In a Finnish-inspired classroom, we begin with dignity, observation, support and learner agency.""

SCENE 3 — DEMONSTRATE THE METHOD
Step 1: Write one shared objective: explain one opinion with evidence. Step 2: Prepare three access routes: sentence frames, paragraph planner, challenge counterargument. Step 3: Use a 3-minute model and let students begin; quietly redirect after evidence shows mismatch. Step 4: Check learning with a 2-sentence exit card and regroup for tomorrow.

SCENE 4 — TRANSFER TO YOUR CLASSROOM
""Tomorrow, apply this in one lesson. Use one objective, one scaffold, one active task, one quick verification point, and one reflection.""

SCENE 5 — CLOSE
""Ask: did my design increase access, agency, wellbeing or evidence of learning? Keep what works, adapt what does not, and continue the improvement cycle.""

FINAL SCREEN
Action step: apply the method once this week.
Reflection question: What did learners do differently because of your design?"
MAD-1001,MAD-1001-M2,Flexible Grouping and Classroom Flow,Real classroom with mixed readiness and one clear curriculum objective.,Learners need different access routes while the teacher maintains one shared goal.,"Start with one observable learner need, not a label. | Write one shared learning objective. | Prepare support, core and extension routes. | Verify understanding within the first 10 minutes of practice. | Act immediately: reteach, regroup, scaffold, extend or pause for wellbeing support. | Record one piece of evidence and one next step. | Review impact within 24–72 hours.","Did I protect dignity and avoid public labelling? | Did every learner work toward the same core purpose? | Did I provide active, concrete or visual access where needed? | Did I use student voice, choice or self-assessment? | Did I verify learning before the end of the lesson? | Did I connect the task to at least one transversal competence? | Did I record evidence for improvement, not bureaucracy?","[AI AVATAR: Marcus]
[PROFILE: Male, 45–55, intervention specialist, grey jacket]
[SETTING: intervention planning room with progress charts]
[STYLE: analytical, humane, structured. Clean Scandinavian design, short text overlays, classroom cutaway visuals.]

SCENE 1 — OPENING
""Welcome to Flexible Grouping and Classroom Flow. This is a practical Finnish-inspired training session. We will turn the principle into daily teaching action: what to notice, when to act, what to prepare, what to say, and how to review impact.""

SCENE 2 — SHOW THE PROBLEM
""Here is the setting: Real classroom with mixed readiness and one clear curriculum objective. The problem is: Learners need different access routes while the teacher maintains one shared goal. In a Finnish-inspired classroom, we begin with dignity, observation, support and learner agency.""

SCENE 3 — DEMONSTRATE THE METHOD
Step 1: State the shared objective in learner-friendly language. Step 2: Model one example and check readiness quickly. Step 3: Offer scaffold, core and extension routes. Step 4: Review evidence and record next support step.

SCENE 4 — TRANSFER TO YOUR CLASSROOM
""Tomorrow, apply this in one lesson. Use one objective, one scaffold, one active task, one quick verification point, and one reflection.""

SCENE 5 — CLOSE
""Ask: did my design increase access, agency, wellbeing or evidence of learning? Keep what works, adapt what does not, and continue the improvement cycle.""

FINAL SCREEN
Action step: apply the method once this week.
Reflection question: What did learners do differently because of your design?"
MAD-1001,MAD-1001-M3,"Scaffolding Tools: Frames, Models, Visuals and Worked Examples",Real classroom with mixed readiness and one clear curriculum objective.,Learners need different access routes while the teacher maintains one shared goal.,"Start with one observable learner need, not a label. | Write one shared learning objective. | Prepare support, core and extension routes. | Verify understanding within the first 10 minutes of practice. | Act immediately: reteach, regroup, scaffold, extend or pause for wellbeing support. | Record one piece of evidence and one next step. | Review impact within 24–72 hours.","Did I protect dignity and avoid public labelling? | Did every learner work toward the same core purpose? | Did I provide active, concrete or visual access where needed? | Did I use student voice, choice or self-assessment? | Did I verify learning before the end of the lesson? | Did I connect the task to at least one transversal competence? | Did I record evidence for improvement, not bureaucracy?","[AI AVATAR: Marcus]
[PROFILE: Male, 45–55, intervention specialist, grey jacket]
[SETTING: intervention planning room with progress charts]
[STYLE: analytical, humane, structured. Clean Scandinavian design, short text overlays, classroom cutaway visuals.]

SCENE 1 — OPENING
""Welcome to Scaffolding Tools: Frames, Models, Visuals and Worked Examples. This is a practical Finnish-inspired training session. We will turn the principle into daily teaching action: what to notice, when to act, what to prepare, what to say, and how to review impact.""

SCENE 2 — SHOW THE PROBLEM
""Here is the setting: Real classroom with mixed readiness and one clear curriculum objective. The problem is: Learners need different access routes while the teacher maintains one shared goal. In a Finnish-inspired classroom, we begin with dignity, observation, support and learner agency.""

SCENE 3 — DEMONSTRATE THE METHOD
Step 1: State the shared objective in learner-friendly language. Step 2: Model one example and check readiness quickly. Step 3: Offer scaffold, core and extension routes. Step 4: Review evidence and record next support step.

SCENE 4 — TRANSFER TO YOUR CLASSROOM
""Tomorrow, apply this in one lesson. Use one objective, one scaffold, one active task, one quick verification point, and one reflection.""

SCENE 5 — CLOSE
""Ask: did my design increase access, agency, wellbeing or evidence of learning? Keep what works, adapt what does not, and continue the improvement cycle.""

FINAL SCREEN
Action step: apply the method once this week.
Reflection question: What did learners do differently because of your design?"
MAD-1001,MAD-1001-M4,"Assessment, Feedback and Early Intervention in Mixed-Ability Classes",Grade 8 mixed-ability English class with 28 learners.,One task is too easy for advanced learners and too difficult for learners with weak vocabulary.,"Start with one observable learner need, not a label. | Write one shared learning objective. | Prepare support, core and extension routes. | Verify understanding within the first 10 minutes of practice. | Act immediately: reteach, regroup, scaffold, extend or pause for wellbeing support. | Record one piece of evidence and one next step. | Review impact within 24–72 hours.","Did I protect dignity and avoid public labelling? | Did every learner work toward the same core purpose? | Did I provide active, concrete or visual access where needed? | Did I use student voice, choice or self-assessment? | Did I verify learning before the end of the lesson? | Did I connect the task to at least one transversal competence? | Did I record evidence for improvement, not bureaucracy?","[AI AVATAR: Marcus]
[PROFILE: Male, 45–55, intervention specialist, grey jacket]
[SETTING: intervention planning room with progress charts]
[STYLE: analytical, humane, structured. Clean Scandinavian design, short text overlays, classroom cutaway visuals.]

SCENE 1 — OPENING
""Welcome to Assessment, Feedback and Early Intervention in Mixed-Ability Classes. This is a practical Finnish-inspired training session. We will turn the principle into daily teaching action: what to notice, when to act, what to prepare, what to say, and how to review impact.""

SCENE 2 — SHOW THE PROBLEM
""Here is the setting: Grade 8 mixed-ability English class with 28 learners. The problem is: One task is too easy for advanced learners and too difficult for learners with weak vocabulary. In a Finnish-inspired classroom, we begin with dignity, observation, support and learner agency.""

SCENE 3 — DEMONSTRATE THE METHOD
Step 1: Write one shared objective: explain one opinion with evidence. Step 2: Prepare three access routes: sentence frames, paragraph planner, challenge counterargument. Step 3: Use a 3-minute model and let students begin; quietly redirect after evidence shows mismatch. Step 4: Check learning with a 2-sentence exit card and regroup for tomorrow.

SCENE 4 — TRANSFER TO YOUR CLASSROOM
""Tomorrow, apply this in one lesson. Use one objective, one scaffold, one active task, one quick verification point, and one reflection.""

SCENE 5 — CLOSE
""Ask: did my design increase access, agency, wellbeing or evidence of learning? Keep what works, adapt what does not, and continue the improvement cycle.""

FINAL SCREEN
Action step: apply the method once this week.
Reflection question: What did learners do differently because of your design?"
MAD-1001,MAD-1001-M5,"Real Classroom Implementation: Checklists, Templates and 4-Week Plan",Real classroom with mixed readiness and one clear curriculum objective.,Learners need different access routes while the teacher maintains one shared goal.,"Start with one observable learner need, not a label. | Write one shared learning objective. | Prepare support, core and extension routes. | Verify understanding within the first 10 minutes of practice. | Act immediately: reteach, regroup, scaffold, extend or pause for wellbeing support. | Record one piece of evidence and one next step. | Review impact within 24–72 hours.","Did I protect dignity and avoid public labelling? | Did every learner work toward the same core purpose? | Did I provide active, concrete or visual access where needed? | Did I use student voice, choice or self-assessment? | Did I verify learning before the end of the lesson? | Did I connect the task to at least one transversal competence? | Did I record evidence for improvement, not bureaucracy?","[AI AVATAR: Marcus]
[PROFILE: Male, 45–55, intervention specialist, grey jacket]
[SETTING: intervention planning room with progress charts]
[STYLE: analytical, humane, structured. Clean Scandinavian design, short text overlays, classroom cutaway visuals.]

SCENE 1 — OPENING
""Welcome to Real Classroom Implementation: Checklists, Templates and 4-Week Plan. This is a practical Finnish-inspired training session. We will turn the principle into daily teaching action: what to notice, when to act, what to prepare, what to say, and how to review impact.""

SCENE 2 — SHOW THE PROBLEM
""Here is the setting: Real classroom with mixed readiness and one clear curriculum objective. The problem is: Learners need different access routes while the teacher maintains one shared goal. In a Finnish-inspired classroom, we begin with dignity, observation, support and learner agency.""

SCENE 3 — DEMONSTRATE THE METHOD
Step 1: State the shared objective in learner-friendly language. Step 2: Model one example and check readiness quickly. Step 3: Offer scaffold, core and extension routes. Step 4: Review evidence and record next support step.

SCENE 4 — TRANSFER TO YOUR CLASSROOM
""Tomorrow, apply this in one lesson. Use one objective, one scaffold, one active task, one quick verification point, and one reflection.""

SCENE 5 — CLOSE
""Ask: did my design increase access, agency, wellbeing or evidence of learning? Keep what works, adapt what does not, and continue the improvement cycle.""

FINAL SCREEN
Action step: apply the method once this week.
Reflection question: What did learners do differently because of your design?"
